path,section,title,words,bytes,sha256
03-DETAILED-VOLUMES/volume-19-implementation-profiles/06-AI-CONTROL-CENTER-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"AI Control Center Profile — Profile Scope, Actors, Capabilities, and Constraints",1992,18689,62b67df78f1c61720a01446514198f9e1351c7bca28dca3ebf67dc16d79a2221
03-DETAILED-VOLUMES/volume-19-implementation-profiles/06-AI-CONTROL-CENTER-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"AI Control Center Profile — Architecture, Data, Security, AI, and Operations",1996,19238,477baae6e1f59be89a33a6e57d73c081fac15404075675be7a7a61e05439c090
03-DETAILED-VOLUMES/volume-19-implementation-profiles/06-AI-CONTROL-CENTER-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"AI Control Center Profile — Deployment, Migration, Testing, Certification, and Evidence",1996,19227,c0378a9bd121d02579f6ced4fdc1863915f33a4167799354a84dc72564b0abcc
03-DETAILED-VOLUMES/volume-19-implementation-profiles/07-SINGLE-COUNTRY-DEPLOYMENT-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"Single-Country Deployment Profile — Profile Scope, Actors, Capabilities, and Constraints",1990,19110,d7359a43dfa5017a25d147b0b463a6652f8b6b2076c7ca41c0d090ad697914be
03-DETAILED-VOLUMES/volume-19-implementation-profiles/07-SINGLE-COUNTRY-DEPLOYMENT-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"Single-Country Deployment Profile — Architecture, Data, Security, AI, and Operations",1994,19659,a2b8d27ec1a7ddfe65ff50f503c2f62383c47a4395858bbd10e5c75074540968
03-DETAILED-VOLUMES/volume-19-implementation-profiles/07-SINGLE-COUNTRY-DEPLOYMENT-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"Single-Country Deployment Profile — Deployment, Migration, Testing, Certification, and Evidence",1994,19648,9a6586d2064989d49fe2a8072a8c975c214b3e89d48f5eb21d41c75ac57336e4
03-DETAILED-VOLUMES/volume-19-implementation-profiles/08-MULTI-JURISDICTION-DEPLOYMENT-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"Multi-Jurisdiction Deployment Profile — Profile Scope, Actors, Capabilities, and Constraints",1990,19298,176cc65ff5a652aea3b5938c1cb24349455fe400e9e9a1f98446f4c9f6e67b5e
03-DETAILED-VOLUMES/volume-19-implementation-profiles/08-MULTI-JURISDICTION-DEPLOYMENT-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"Multi-Jurisdiction Deployment Profile — Architecture, Data, Security, AI, and Operations",1994,19847,2c1a7d611ab67f3b271bd22101bb2483a7d8927d7c6fe0055fd27f91369fac1e
03-DETAILED-VOLUMES/volume-19-implementation-profiles/08-MULTI-JURISDICTION-DEPLOYMENT-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"Multi-Jurisdiction Deployment Profile — Deployment, Migration, Testing, Certification, and Evidence",1994,19836,1d9a87269d74afa6123f1c5acd2a683f21531d1c6fa19f7b4a693a7169429714
03-DETAILED-VOLUMES/volume-19-implementation-profiles/09-COMMODITY-EXTENSION-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"Commodity Extension Profile — Profile Scope, Actors, Capabilities, and Constraints",1990,18828,77f8143e8b91af1fb4a3bd590ac88a514ba8527bf0b87bf5db8de05bd319ebfb
03-DETAILED-VOLUMES/volume-19-implementation-profiles/09-COMMODITY-EXTENSION-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"Commodity Extension Profile — Architecture, Data, Security, AI, and Operations",1994,19377,0f5a58243aa3f4ad4e8cae7ee530e88da28b141f09a96a7749d7c8e71f0a19a3
03-DETAILED-VOLUMES/volume-19-implementation-profiles/09-COMMODITY-EXTENSION-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"Commodity Extension Profile — Deployment, Migration, Testing, Certification, and Evidence",1994,19366,8b65893c86dd7731af7f20a2dec5b090bd1cc742e856a0e2b599aaef9cfeb195
03-DETAILED-VOLUMES/volume-19-implementation-profiles/10-INDUSTRY-EXTENSION-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"Industry Extension Profile — Profile Scope, Actors, Capabilities, and Constraints",1990,18781,84c878e5e4fedd6ec03df6c051b5d041eb587a90ef7a58e0ef6507efab294c35
03-DETAILED-VOLUMES/volume-19-implementation-profiles/10-INDUSTRY-EXTENSION-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"Industry Extension Profile — Architecture, Data, Security, AI, and Operations",1994,19330,341fec53d70a7ef1eefbe8af6228ccaba4f2fce433956889c3a958d521fda4b9
03-DETAILED-VOLUMES/volume-19-implementation-profiles/10-INDUSTRY-EXTENSION-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"Industry Extension Profile — Deployment, Migration, Testing, Certification, and Evidence",1994,19319,e37d1cba4cf04f263c0cd6ea391d77dd2cc989f2712c906035a60ab346b51e68
03-DETAILED-VOLUMES/volume-19-implementation-profiles/11-WHITE-LABEL-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"White-Label Profile — Profile Scope, Actors, Capabilities, and Constraints",1988,18497,aff18bc9ed6947bb491e41444c4317709e3542d19a97727ff9917097650605b9
03-DETAILED-VOLUMES/volume-19-implementation-profiles/11-WHITE-LABEL-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"White-Label Profile — Architecture, Data, Security, AI, and Operations",1992,19046,c1f588e13b120962ec796c38e34cff65eb381537aa5d4fd073bc438d6e937b33
03-DETAILED-VOLUMES/volume-19-implementation-profiles/11-WHITE-LABEL-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"White-Label Profile — Deployment, Migration, Testing, Certification, and Evidence",1992,19035,0d0187abab3d02b2cb0b31fc8a6eb0acd3e1960d5929f66c0e37ad23cfacd5fd
03-DETAILED-VOLUMES/volume-19-implementation-profiles/12-OFFLINE-FIRST-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"Offline-First Profile — Profile Scope, Actors, Capabilities, and Constraints",1988,18591,86b7426b45ae73bde6f9b26ed0dfaf985d3bb600abe14ff151fb2cfa820ef0f3
03-DETAILED-VOLUMES/volume-19-implementation-profiles/12-OFFLINE-FIRST-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"Offline-First Profile — Architecture, Data, Security, AI, and Operations",1992,19140,0f3fcda51f004da7451a4995fab7a1a753f54956f7648a6a67b8840e7fe0b9c2
03-DETAILED-VOLUMES/volume-19-implementation-profiles/12-OFFLINE-FIRST-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"Offline-First Profile — Deployment, Migration, Testing, Certification, and Evidence",1992,19129,9081033d7bbd484b2afab1aace43b1cfe11436fac83ca747771f48995c7dcf3b
03-DETAILED-VOLUMES/volume-19-implementation-profiles/13-EDGE-DEPLOYMENT-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"Edge Deployment Profile — Profile Scope, Actors, Capabilities, and Constraints",1990,18640,c35b1e183756d4452335beb990abe0a7788516b6e1df51c2bd88f5f49f757dea
03-DETAILED-VOLUMES/volume-19-implementation-profiles/13-EDGE-DEPLOYMENT-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"Edge Deployment Profile — Architecture, Data, Security, AI, and Operations",1994,19189,1430078faea96a95a8dcd393476b30072d255313cb95672681860e0e12571441
03-DETAILED-VOLUMES/volume-19-implementation-profiles/13-EDGE-DEPLOYMENT-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"Edge Deployment Profile — Deployment, Migration, Testing, Certification, and Evidence",1994,19178,e8ee0fd628bbe0f95f6c7c7d175725edf7abb980c5e7742d7ecfb9ee2ae58af2
03-DETAILED-VOLUMES/volume-19-implementation-profiles/14-HIGH-ASSURANCE-REGULATED-PROFILE/00-PROFILE-SCOPE-ACTORS-CAPABILITIES-AND-CONSTRAINTS.md,03-DETAILED-VOLUMES,"High-Assurance Regulated Profile — Profile Scope, Actors, Capabilities, and Constraints",1990,19063,19ffa0e4726f89eaf698cf0fe356891c7efdc62b2a123bb362ee412b527c4d6a
03-DETAILED-VOLUMES/volume-19-implementation-profiles/14-HIGH-ASSURANCE-REGULATED-PROFILE/01-ARCHITECTURE-DATA-SECURITY-AI-AND-OPERATIONS.md,03-DETAILED-VOLUMES,"High-Assurance Regulated Profile — Architecture, Data, Security, AI, and Operations",1994,19612,d0c754eab8ef210235175234a244bfa3217f8805d4996d5e66e06d2e66313a1f
03-DETAILED-VOLUMES/volume-19-implementation-profiles/14-HIGH-ASSURANCE-REGULATED-PROFILE/02-DEPLOYMENT-MIGRATION-TESTING-CERTIFICATION-AND-EVIDENCE.md,03-DETAILED-VOLUMES,"High-Assurance Regulated Profile — Deployment, Migration, Testing, Certification, and Evidence",1994,19601,c1ada4a7f0aa0b4bce79a967ad322089a6078adc5032496344a8c917df3c26b6
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/00-GLOSSARY.md,03-DETAILED-VOLUMES,Glossary,1991,18019,14f4d7b0f36f5ad238dcfd428dabde1d7ad935b94727129e82e3ca31fda7521d
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/01-ACRONYM-REGISTRY.md,03-DETAILED-VOLUMES,Acronym Registry,1993,18350,1e00aeb369acecf4fcf552f488a6e83f2cebca330ab600790b3b6376b2edd001
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/02-CANON-TRACEABILITY.md,03-DETAILED-VOLUMES,Canon Traceability,1993,18444,16782aa93854ce4d547254e94cbc2506cf577a0424c168ba2b89768901261e3a
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/03-CONSTITUTION-TRACEABILITY.md,03-DETAILED-VOLUMES,Constitution Traceability,1993,18773,62584a78e52312558f340dd47a5252b09559e919e0dfe5f903fba9cb868d2a0e
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/04-CAPABILITY-REGISTRY.md,03-DETAILED-VOLUMES,Capability Registry,1993,18491,d79e752f5adbdccb94153ea32c85291ec327fe4942db175e2edebc3dfca5fa53
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/05-SERVICE-REGISTRY.md,03-DETAILED-VOLUMES,Service Registry,1993,18350,8e168a059c47ed74af9a3cbc136cb8342aa66de088663a10e6d613f71123e28f
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/06-PORT-REGISTRY.md,03-DETAILED-VOLUMES,Port Registry,1993,18209,b51de9a3c44bf1003f0e86f1f2d6bea7ffe1b97bb7de94a2522957352a468742
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/07-ROUTE-REGISTRY.md,03-DETAILED-VOLUMES,Route Registry,1993,18256,318aa114ec2a85ed8a310a61d45993518d0424a7fee8a012a145228c9b97dbd4
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/08-DATABASE-REGISTRY.md,03-DETAILED-VOLUMES,Database Registry,1993,18397,6491f5d78e51f084a517fad4d685368efc200ab409a06fd9efb716f9ccc1f71a
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/09-SCHEMA-REGISTRY.md,03-DETAILED-VOLUMES,Schema Registry,1993,18303,c275bd8a299cf9fb7fd2e744bdd9cb279857f60f77fa7cb7108b8b9059eaa2dd
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/10-TABLE-DICTIONARY.md,03-DETAILED-VOLUMES,Table Dictionary,1993,18350,ea348b47e737e852ce3d07ea324658af9e1af733276c4e74f5980bf74f02e839
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/11-API-CATALOGUE.md,03-DETAILED-VOLUMES,API Catalogue,1993,18209,bc0286b95582174617d4589e9a9b3cd64d4b9713fef915579043ba05063f0286
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/12-EVENT-CATALOGUE.md,03-DETAILED-VOLUMES,Event Catalogue,1993,18303,bb8e933243a0884ab833ee96f43852777628292a2428851e34b478444e813361
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/13-WORKFLOW-CATALOGUE.md,03-DETAILED-VOLUMES,Workflow Catalogue,1993,18444,f782afbc06da243302cad4312ec2b51c0459d693847c6c8479ef4f37df60e3cf
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/14-AI-TOOL-CATALOGUE.md,03-DETAILED-VOLUMES,AI Tool Catalogue,1995,18352,df9918f93464814d36cc8e95a86c318261244440a5216174b2632e94423f1c3b
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/15-AI-MODEL-AND-PROVIDER-REGISTRY.md,03-DETAILED-VOLUMES,AI Model and Provider Registry,1999,18873,7fded1f972e9d8792a939550e47a1e5349ae948a3145182023b998a140fa7b9c
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/16-PORTAL-ROUTE-CATALOGUE.md,03-DETAILED-VOLUMES,Portal Route Catalogue,1995,18587,85c1392230d35089c0da07a45126e686c18d4612d252b0dfc1d6e6d501d3be8d
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/17-ADR-INDEX.md,03-DETAILED-VOLUMES,ADR Index,1993,18021,23971698cd1a3abc2f8640f93c5cbbf8e73f2395db5ac90a2da9b6327e7639ee
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/18-RISK-REGISTER.md,03-DETAILED-VOLUMES,Risk Register,1993,18209,be42ee99f38e07644d3cc422d3de94da10179aece62820b2d93c6a6094cdf18b
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/19-EXCEPTION-REGISTER.md,03-DETAILED-VOLUMES,Exception Register,1993,18444,95cf09f6abea2d9f5ca576447bc975345501e768190b05edfdb15fa57ad53977
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/20-OWNERSHIP-MATRIX.md,03-DETAILED-VOLUMES,Ownership Matrix,1993,18350,4879017e3e974f379319e0b32790c1b6c2bf918dbd2ad15ebc109b57b857bdfd
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/21-RACI-AND-DECISION-RIGHTS.md,03-DETAILED-VOLUMES,RACI and Decision Rights,1997,18636,d8e0503226a0fe7af323ee9f1b3ef22e5ca79257ace48e19b14332174249aafa
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/22-SLO-CATALOGUE.md,03-DETAILED-VOLUMES,SLO Catalogue,1993,18209,c9d3195d9f476703191dd1156dad1add77389b4f70761766e1c425802c29f0c6
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/23-RUNBOOK-INDEX.md,03-DETAILED-VOLUMES,Runbook Index,1993,18209,fb002e75594d55ef9fd1c435d6bcbda0d59f9d43e9751d6d8d5f18a43ea8b4dc
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/24-TEST-EVIDENCE-CATALOGUE.md,03-DETAILED-VOLUMES,Test Evidence Catalogue,1995,18634,b6a8f84cb6a0591f1575daccc7edcaa0a11d315b774c107954b90c401c98f60a
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/25-REPOSITORY-SOURCE-INDEX.md,03-DETAILED-VOLUMES,Repository Source Index,1995,18634,93647830d94581ffdff2573f56a8ac8163334425cf2025208caed325304b3eaa
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/26-RELEASE-MANIFEST.md,03-DETAILED-VOLUMES,Release Manifest,1993,18350,82246ea6cbb38a2f472e0f1f39deceb6e4b5625b49e3b3e7750a0f2755dc3e7e
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/27-DEPRECATION-REGISTRY.md,03-DETAILED-VOLUMES,Deprecation Registry,1993,18538,efa23d8746d8ae2c55657497ab306e094d656ba9b6b25d0502df1cead3ec005f
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/28-JURISDICTION-PROFILE-REGISTRY.md,03-DETAILED-VOLUMES,Jurisdiction Profile Registry,1995,18916,edd7458e59c0cee0deb65337b2abba7ef7d0fb9c9773d28a65642e5b57577494
03-DETAILED-VOLUMES/volume-20-appendices-generated-reference/29-FINAL-CONFORMANCE-INDEX.md,03-DETAILED-VOLUMES,Final Conformance Index,1995,18634,6a97822d8eefea469ebbab04e7a2a26312bcc108bc9fe71347263b88972895a3
04-DELIVERY-PLAYBOOKS/adr/adr-0001.md,04-DELIVERY-PLAYBOOKS,ADR-0001 — Markdown Is the Canonical Source,78,691,d0b4bc7be5a65f75cee98d4f36ef440be194c2b38f48652138b9cc4e3ac81fcd
04-DELIVERY-PLAYBOOKS/adr/adr-0002.md,04-DELIVERY-PLAYBOOKS,ADR-0002 — Retain Canon Terminology,71,637,c8879ca823627d12d4712d235c56fa7e331fde0b483315b8244df4f671a52087
04-DELIVERY-PLAYBOOKS/adr/adr-0003.md,04-DELIVERY-PLAYBOOKS,ADR-0003 — Ontology Precedes Event Architecture,77,672,87054d68d1d560cda2fa3bdbb5a49f7dbcd4a3205156135c6e5c30de57013745
04-DELIVERY-PLAYBOOKS/adr/adr-0004.md,04-DELIVERY-PLAYBOOKS,ADR-0004 — Separate Ontology and Epistemology,74,666,3e2cc6ea1429e096a94bde0f15c9d6df804e8931810c8ad769b876a344f68e70
04-DELIVERY-PLAYBOOKS/adr/adr-0005.md,04-DELIVERY-PLAYBOOKS,ADR-0005 — Domain Ownership over Shared Database,73,661,fb753ae5ede3f0e7bee9910190a9bb513740ed79dedfa7ab370fbfb3e1a64c58
04-DELIVERY-PLAYBOOKS/adr/adr-0006.md,04-DELIVERY-PLAYBOOKS,ADR-0006 — Recommendations Are Not Decisions,76,676,8e0d4a145898c8886d73a08d9479acaf2b2bef6ac10e7d70050fd6aef9ad0d3d
04-DELIVERY-PLAYBOOKS/adr/adr-0007.md,04-DELIVERY-PLAYBOOKS,ADR-0007 — Intent Gates Execution,70,633,865cae9a070ec14a903032e62f7b12f5966b70f92adb1e8517e74e5c3cec8635
04-DELIVERY-PLAYBOOKS/adr/adr-0008.md,04-DELIVERY-PLAYBOOKS,ADR-0008 — Append-Only Correction,72,657,b0b7d0ca17928054dc1eae501a59d8bad88427ae5621aae1637d32b79f543f71
04-DELIVERY-PLAYBOOKS/adr/adr-0009.md,04-DELIVERY-PLAYBOOKS,ADR-0009 — Static Portable Publication,75,661,1d1d69f72e82c5a579cd52d13e09f454f499991b471c7c587cc01afd7e2061ac
04-DELIVERY-PLAYBOOKS/adr/adr-0010.md,04-DELIVERY-PLAYBOOKS,ADR-0010 — Machine-Readable Registries,73,678,c48ebaf61bb23e26905fd2d98f09ab7e36046ae8e598e43cd69bf02537d6ced2
04-DELIVERY-PLAYBOOKS/adr/index.md,04-DELIVERY-PLAYBOOKS,Architecture Decision Records,11,108,5b0c0cfd1770723a57b4fb34b754e61b2343f15a4e447ebe3575ba726f4b8c8f
04-DELIVERY-PLAYBOOKS/appendices/architecture-quality-gates.md,04-DELIVERY-PLAYBOOKS,Architecture Quality Gates,131,1093,5839e7ba45bde01193cfae0ec25e2b38a9287125fa35a0ced1be642e31fdeabc
04-DELIVERY-PLAYBOOKS/appendices/architecture-review.md,04-DELIVERY-PLAYBOOKS,Architecture Review Checklist,46,419,f91c1658570d3d795be6dec3fea6b4190e4fbdcfb0fe7d49b2dddefaa3ad8602
04-DELIVERY-PLAYBOOKS/appendices/conformance-levels.md,04-DELIVERY-PLAYBOOKS,Conformance Levels,48,460,a799325c58da9bf296986f75c1e39d27c43b371618bd5d196b41929d84a073c9
04-DELIVERY-PLAYBOOKS/appendices/implementation-evidence-catalogue.md,04-DELIVERY-PLAYBOOKS,Implementation Evidence Catalogue,80,721,ed58e91b9469632e1279a749963f3adacca48b4ebe18b9441b63fc41f96693d7
04-DELIVERY-PLAYBOOKS/appendices/normative-language.md,04-DELIVERY-PLAYBOOKS,Normative Language,21,159,5dd81acefb313d94c909abe164c3bd48578decd7455f0a09ec62654a3ea236a2
04-DELIVERY-PLAYBOOKS/appendices/release-checklist.md,04-DELIVERY-PLAYBOOKS,Release Checklist,34,281,92cf667ca8a3c8802c0ae59c7872cad6d20fcf60fa8ad63776c108a6297ce517
04-DELIVERY-PLAYBOOKS/delivery/definition-of-ready.md,04-DELIVERY-PLAYBOOKS,Definition of Ready,96,697,79c7364dd1c6c8d87c4e1f448d18049146ce5f9b322fcc25640567a891cc8414
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/01-vertical-slice-delivery.md,04-DELIVERY-PLAYBOOKS,Vertical Slice Delivery Guide,334,2350,4db900bfd2e360ccb5cfe82bb8bc931080dfcb6d24de113f92fa86e3b38dc60d
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/02-backlog-decomposition.md,04-DELIVERY-PLAYBOOKS,Architecture-Aware Backlog Decomposition,264,2126,0beb59df0a486b9ce0c339b4c33c5cce5b842f6aeb4476bf02c1a55e08a161f0
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/03-contract-testing.md,04-DELIVERY-PLAYBOOKS,Contract Testing Guide,263,2144,e29cd506e2286dc44c64f3eabbd7ae23d3c1db67e916644e99b5ce60caa3b043
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/04-production-readiness.md,04-DELIVERY-PLAYBOOKS,Production Readiness Review,260,2123,657295138cfa18a1e7c84005ecba6fd654bbf4698d4a658df3db9ed67f17a76b
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/05-cutover-command-center.md,04-DELIVERY-PLAYBOOKS,Cutover Command Center Guide,244,1998,8ad1e9cd6f18e750c1433f981e28ce28416feea06c11695bc406d04c479703d6
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/06-partner-certification.md,04-DELIVERY-PLAYBOOKS,Partner Certification Guide,219,1880,878d6a3007c2505f77e0a4dded4a337a9442fe20eacb66261178cbe0d7521314
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/07-observability-dashboard-design.md,04-DELIVERY-PLAYBOOKS,Observability Dashboard Design,243,1930,ce1f0aed6c28f74747eb56f4c012c188b6659b0c142b6ea47519505cf2ed88cc
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/08-security-verification.md,04-DELIVERY-PLAYBOOKS,Security Verification Guide,217,1864,58708f03b26fe8366131863b92fbc35fcff0bf0da002b8ce7199de1bff5d2054
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/09-data-pipeline-engineering.md,04-DELIVERY-PLAYBOOKS,Data Pipeline Engineering Guide,211,1763,0e8837dc3bdb2453019e599c9d2fb64791763a1005125588282d3113bff8e25b
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/10-ai-release-engineering.md,04-DELIVERY-PLAYBOOKS,AI Release Engineering Guide,231,1879,551b6d0fc3eb5bdf5f71d05017f492f44cb1f90c25d190f218c89ae5f9b7ad5c
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/11-performance-and-capacity.md,04-DELIVERY-PLAYBOOKS,Performance and Capacity Engineering,215,1712,aa861b90cf790d84f1cd6014dc30ee68a2d614b9ae3ff09fd1650c6fceca1ab7
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/12-post-launch-stabilization.md,04-DELIVERY-PLAYBOOKS,Post-Launch Stabilization Guide,214,1745,0babe257ac1a8dcacc768d15d605a527af186f49e125fa908a784483f3f3e5e8
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/13-domain-onboarding-roadmap.md,04-DELIVERY-PLAYBOOKS,Ninety-Day Domain Onboarding Roadmap,337,2762,6f86ff397ca433a4c0841bc6abfe0e5aae7ad69f4b79f1bc85c6a978babffe2f
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/14-design-review-facilitation.md,04-DELIVERY-PLAYBOOKS,Architecture Design Review Facilitation,290,2250,a28edfb2598ed20c25321743fc34dc438577f2da8f7f517b2283ca64ad00b4ad
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/15-command-handler-reference.md,04-DELIVERY-PLAYBOOKS,Command Handler Reference Flow,297,2173,704b64ee2ee735dfaa58081601cdaf82b16340f1c0ead706f896e476b0ebd651
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/16-event-consumer-reference.md,04-DELIVERY-PLAYBOOKS,Event Consumer Reference Flow,279,2179,5c44c95045a5d571614ec73a40a1538dc186c3ce3d370772de8608acf3df6615
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/17-recovery-exercise.md,04-DELIVERY-PLAYBOOKS,Business Recovery Exercise,243,1914,2abaaca10a2388530ee32b0f47da3a8e8eee4c09a84236f5cd92b9f2c59a8872
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/18-documentation-standard.md,04-DELIVERY-PLAYBOOKS,Architecture Documentation Standard,265,2103,90e1d8fdb7e1b03ea78d37dc8410aa3aef3f025f0fe02e4c8759dddfc2911f4d
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/19-architecture-debt.md,04-DELIVERY-PLAYBOOKS,Architecture Debt Management,234,1808,f19276f978256a37d8be1858cec998eed5a461adeea314f2bde4fce191dfb3b6
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/20-team-ceremonies.md,04-DELIVERY-PLAYBOOKS,GTOS Team Ceremonies,230,1879,b730096add48771b2f97b07d192f58e90d6263829b93a225e1423c83564691c2
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/21-quality-assurance-strategy.md,04-DELIVERY-PLAYBOOKS,Quality Assurance Strategy,286,2403,b9573fa96205beb03c987af1a376e9edf5a8d63cfded6adf50d92046c0f7dda6
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/22-project-plan-template.md,04-DELIVERY-PLAYBOOKS,GTOS Project Plan Template,281,2334,548676a40e25a13b766e97fc101e19598b0cfacd231f5918df06c52b1271ff22
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/23-engineer-onboarding.md,04-DELIVERY-PLAYBOOKS,Engineer Onboarding Guide,283,2186,4105743647439293cbf73591672fc70c74499b42632b2a42b43396c8c685dcac
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/24-engineering-acceptance.md,04-DELIVERY-PLAYBOOKS,Engineering Acceptance and Handover,401,3179,a14516ce9c10df8261a539252011ae517242acd788188599be3c56afd0e5a434
04-DELIVERY-PLAYBOOKS/delivery/engineering-guides/index.md,04-DELIVERY-PLAYBOOKS,Engineering Execution Guides,17,140,627ca777fd879bbc9f025f5f522c80693e3b956a23f07436edd9c2542139467c
